#Table1
objID,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroRad_r,petroRad_g,z,zErr
1237648704587367401,206.961956553432,0.0468186135294925,26.09553,22.28413,20.4445,19.39085,18.95391,3.197585,1.335513,0.5575233,0.0001288124
1237648704587432447,206.986979036037,0.171632756273432,25.69815,22.15231,20.37521,19.58049,19.07444,1.895423,1.794757,0.4311025,9.689777E-05
1237648704587432896,207.097375883476,0.0140490261425078,23.37957,21.86294,20.40315,19.43779,18.7707,2.6606,7.35889,0.0001568462,5.315314E-05
1237648704587432949,207.108880370329,0.0292575147434679,24.35012,22.1382,20.53059,19.65976,19.36362,1.91127,2.969844,0.5067815,0.0001342742
1237648704587497654,207.190138737528,0.0390775574559279,20.32364,18.33786,17.22081,16.76269,16.36586,3.825433,3.918714,0.1473781,2.728462E-05
1237648704587497961,207.127412199325,0.125892553855123,23.44508,22.5539,20.86495,19.72917,19.22869,3.206408,1.912216,0.5544927,0.000132685
1237648704587497975,207.131112617768,0.166245775540762,24.38691,22.03918,20.52236,19.49332,19.08266,3.150965,2.432203,0.5576128,0.0001264683
1237648704587498077,207.156241431998,0.0936797831251549,23.4381,21.97997,20.52446,19.61034,19.06318,2.182559,2.051518,0.5065933,0.0001248065
1237648704587498094,207.161224589259,0.0476501704596968,23.38069,21.97744,20.26461,19.29026,18.87764,2.511557,2.969616,0.5100104,0.0001596743
1237648704587498363,207.227698291862,0.0389471493771673,23.54992,21.9109,20.72596,19.71473,19.33332,2.109826,2.852236,0.5830281,0.0001085831
1237648704587498403,207.238616210705,0.0893654967752889,22.57357,20.83129,19.05018,18.24502,17.84778,5.829005,2.969616,0.4590967,0.0001226567
1237648704587563275,207.367194471335,0.158672286187936,24.48586,23.8957,20.9489,19.58598,18.96582,11.30552,2.969079,0.6548358,0.0001770219
1237648704587563575,207.312048624005,0.171153126637592,23.16171,22.56025,20.72469,19.70786,19.35518,4.903311,2.969079,0.5523954,0.0001518637
1237648704587563596,207.316285936188,0.213219137734123,22.88083,22.16963,20.49773,19.53094,19.0308,3.914785,1.075896,0.4961355,0.0001360833
1237648704587563750,207.356721281974,0.159732231850873,21.70289,21.57842,20.57135,19.68686,19.1609,2.850843,2.08019,0.6109178,0.0001216281
1237648704587563889,207.384918709148,0.0444845927541903,24.47483,21.16176,19.41802,18.7274,18.2181,3.570152,2.969079,0.4238279,7.681698E-05
1237648704587563932,207.394271226105,0.178366172235216,22.55661,21.39684,20.59672,19.74226,19.54971,2.547209,2.73555,0.6678603,0.0001222121
1237648704587628661,207.50855609066,0.0309457815390643,19.30079,18.11263,17.3833,16.96103,16.76486,2.292181,2.337317,0.2027322,7.482044E-06
1237648704587628769,207.464200961749,0.140195751336632,20.39695,18.44124,17.32392,16.87984,16.52905,3.852022,3.82778,0.1469086,2.750255E-05
1237648704587628838,207.564822375428,0.113816640063844,21.11729,18.84031,17.58201,17.09874,16.76091,5.587078,5.650945,0.1963932,3.59512E-05
1237648704587628873,207.515320011348,0.011001542440227,26.18385,20.58205,18.8618,18.25567,17.84898,3.174706,2.836236,0.3541127,5.71193E-05
1237648704587629154,207.45356708678,0.200498622706243,24.45966,22.1373,20.60201,19.60004,18.88878,2.358457,2.969389,0.5197081,0.0002155203
1237648704587629188,207.464847386504,0.184770841741961,23.6018,22.00866,20.292,19.42733,18.94585,7.357855,2.969389,0.4953687,0.0001736497
1237648704587629336,207.503143340691,0.062172155131935,22.03104,19.99068,18.3228,17.70229,17.53298,10.05694,2.969389,0.4292134,0.0001419505
1237648704587629780,207.513669319335,0.10140644990239,23.72434,22.84225,21.15611,19.84501,19.41456,2.229827,2.969389,0.640906,0.0001874625
1237648704048398987,202.092678738839,-0.240624266229087,22.9365,21.5232,20.23984,19.23727,18.67409,2.928636,2.969407,0.5551734,0.000130893
1237648704048399074,202.118107956379,-0.274190007800923,22.75996,21.68087,20.69381,19.75181,19.87194,7.357186,2.969407,0.6648378,0.0001902959
1237648704048464069,202.212350493857,-0.36546274911196,18.68373,17.74325,17.28668,17.08212,16.96107,5.26173,4.680118,0.02179444,6.048027E-06
1237648704048464207,202.231585964736,-0.260677728696601,21.7649,19.6081,18.15287,17.6261,17.23328,5.392895,5.436961,0.2605711,4.373245E-05
1237648704048464401,202.19363492143,-0.314185315914655,23.63643,22.08722,20.30799,19.3234,18.92948,5.034366,2.969159,0.5299141,0.0001321754
1237648704048464429,202.200913754679,-0.371006923282971,22.98654,21.96087,20.2783,19.2353,18.63844,4.709808,1.75772,0.5293251,0.0001072482
1237648704048464553,202.233915173664,-0.345982178652847,22.56035,22.15808,21.00704,20.08168,19.5595,1.840339,1.938758,0.7345526,9.45796E-05
1237648704048529580,202.452455017509,-0.294161985324678,16.81176,15.55591,15.05046,14.77603,14.60182,21.35392,21.21886,0.02124054,1.06231E-05
1237648704048529891,202.335553639227,-0.208070680287707,23.14503,21.15668,19.36378,18.72036,18.34153,3.398175,2.970615,0.3773794,7.523264E-05
1237648704048530109,202.416302467405,-0.217742552742028,22.1421,21.786,20.58593,19.51916,18.86717,7.35779,3.258694,0.6681811,0.0001513601
1237648704048595089,202.494411506176,-0.315886613908785,19.65317,17.6634,16.63019,16.1517,15.73818,5.565504,6.244408,0.1109076,2.769134E-05
1237648704048595141,202.559359618862,-0.394081073912184,21.93481,19.40216,17.9231,17.36426,16.97435,2.906779,2.742625,0.2374913,3.345584E-05
1237648704048595247,202.53920028767,-0.225867448593139,21.81568,19.40048,18.07222,17.5228,17.1398,4.69233,5.258979,0.2600124,5.557604E-05
1237648704048595454,202.477947580307,-0.213514881250099,23.19281,21.65229,19.9068,19.00288,18.51463,2.805783,2.270878,0.467277,8.506296E-05
1237648704048595462,202.483298927436,-0.241234642262843,21.75627,21.10813,20.06387,19.34839,19.0173,3.632806,3.896231,0.5290979,9.137068E-05
1237648704048595490,202.491176887355,-0.362809854202786,21.69938,21.61757,19.81745,18.88347,18.22733,2.969306,2.968471,0.6642092,0.0001703078
1237648704048595717,202.563381249701,-0.361923472358276,23.28884,22.22602,20.28499,19.34639,18.73103,2.303348,2.968471,0.5559665,0.0001210407
1237648704048660644,202.668367056595,-0.356466302574712,19.4527,18.23356,17.64304,17.29631,17.08397,4.46994,4.699605,0.1334382,1.38178E-05
1237648704048660675,202.734847995289,-0.304360570879565,20.80304,18.61398,17.43739,16.93988,16.58312,4.852275,5.482581,0.1655472,3.835799E-05
1237648704048660701,202.764403153382,-0.383242846248248,19.54072,18.2978,17.7377,17.37399,17.11403,4.734937,5.244508,0.09429195,9.62392E-06
